20	600	110156.88
20	600	110151.5
20	600	110146.12
20	600	110143
20	600	110137.62
20	600	110132.23999999999
20	600	110129.12
20	600	110123.73999999999
20	600	110118.35999999999
20	600	110115.23999999999
20	600	110109.85999999999
20	600	110104.47999999998
20	600	110101.35999999999
20	600	110095.97999999998
20	600	110090.59999999998
20	600	110087.47999999998
20	600	110082.09999999998
20	600	110076.71999999997
20	600	110073.59999999998
20	600	110068.21999999997
20	600	110062.83999999997
20	600	110059.71999999997
20	600	110054.33999999997
20	600	110048.95999999996
20	600	110045.83999999997
20	600	110040.45999999996
20	600	110035.07999999996
20	600	110031.95999999996
20	600	110026.57999999996
20	600	110021.19999999995
20	1800	110018.07999999996
20	1800	110012.69999999995
20	1800	110007.31999999995
20	1800	110004.19999999995
20	1800	109998.81999999995
20	1800	109993.43999999994
20	1800	109990.31999999995
20	1800	109984.93999999994
20	1800	109979.55999999994
20	1800	109976.43999999994
20	1800	109971.05999999994
20	1800	109965.67999999993
20	1800	109962.55999999994
20	1800	109957.17999999993
20	1800	109951.79999999993
20	1800	109948.67999999993
20	1800	109943.29999999993
20	1800	109937.91999999993
20	1800	109934.79999999993
20	1800	109929.41999999993
20	1800	109924.03999999992
20	1800	109920.91999999993
20	1800	109915.53999999992
20	1800	109910.15999999992
20	1800	109907.03999999992
20	1800	109901.65999999992
20	1800	109896.27999999991
20	1800	109893.15999999992
20	1800	109887.77999999991
20	1800	109882.39999999991
20	2100	109879.27999999991
20	2100	109873.89999999991
20	2100	109868.5199999999
20	2100	109865.39999999991
20	2100	109860.0199999999
20	2100	109854.6399999999
20	2100	109851.5199999999
20	2100	109846.1399999999
20	2100	109840.75999999989
20	2100	109837.6399999999
20	2100	109832.25999999989
20	2100	109826.87999999989
20	2100	109823.75999999989
20	2100	109818.37999999989
20	2100	109812.99999999988
20	2100	109809.87999999989
20	2100	109804.49999999988
20	2100	109799.11999999988
20	2100	109795.99999999988
20	2100	109790.61999999988
20	2100	109785.23999999987
20	2100	109782.11999999988
20	2100	109776.73999999987
20	2100	109771.35999999987
20	2100	109768.23999999987
20	2100	109762.85999999987
20	2100	109757.47999999986
20	2100	109754.35999999987
20	2100	109748.97999999986
20	2100	109743.59999999986
20	4500	109740.47999999986
20	4500	109735.09999999986
20	4500	109729.71999999986
20	4500	109726.59999999986
20	4500	109721.21999999986
20	4500	109715.83999999985
20	4500	109712.71999999986
20	4500	109707.33999999985
20	4500	109701.95999999985
20	4500	109698.83999999985
20	4500	109693.45999999985
20	4500	109688.07999999984
20	4500	109684.95999999985
20	4500	109679.57999999984
20	4500	109674.19999999984
20	4500	109671.07999999984
20	4500	109665.69999999984
20	4500	109660.31999999983
20	4500	109657.19999999984
20	4500	109651.81999999983
20	4500	109646.43999999983
20	4500	109643.31999999983
20	4500	109637.93999999983
20	4500	109632.55999999982
20	4500	109629.43999999983
20	4500	109624.05999999982
20	4500	109618.67999999982
20	4500	109615.55999999982
20	4500	109610.17999999982
20	4500	109604.79999999981
20	4800	109601.67999999982
20	4800	109596.29999999981
20	4800	109590.91999999981
20	4800	109587.79999999981
20	4800	109582.41999999981
20	4800	109577.0399999998
20	4800	109573.91999999981
20	4800	109568.5399999998
20	4800	109563.1599999998
20	4800	109560.0399999998
20	4800	109554.6599999998
20	4800	109549.2799999998
20	4800	109546.1599999998
20	4800	109540.7799999998
20	4800	109535.39999999979
20	4800	109532.2799999998
20	4800	109526.89999999979
20	4800	109521.51999999979
20	4800	109518.39999999979
20	4800	109513.01999999979
20	4800	109507.63999999978
20	4800	109504.51999999979
20	4800	109499.13999999978
20	4800	109493.75999999978
20	4800	109490.63999999978
20	4800	109485.25999999978
20	4800	109479.87999999977
20	4800	109476.75999999978
20	4800	109471.37999999977
20	4800	109465.99999999977
20	6900	109462.87999999977
20	6900	109457.49999999977
20	6900	109452.11999999976
20	6900	109448.99999999977
20	6900	109443.61999999976
20	6900	109438.23999999976
20	6900	109435.11999999976
20	6900	109429.73999999976
20	6900	109424.35999999975
20	6900	109421.23999999976
20	6900	109415.85999999975
20	6900	109410.47999999975
20	6900	109407.35999999975
20	6900	109401.97999999975
20	6900	109396.59999999974
20	6900	109393.47999999975
20	6900	109388.09999999974
20	6900	109382.71999999974
20	6900	109379.59999999974
20	6900	109374.21999999974
20	6900	109368.83999999973
20	6900	109365.71999999974
20	6900	109360.33999999973
20	6900	109354.95999999973
20	6900	109351.83999999973
20	6900	109346.45999999973
20	6900	109341.07999999973
20	6900	109337.95999999973
20	6900	109332.57999999973
20	6900	109327.19999999972
20	7200	109324.07999999973
20	7200	109318.69999999972
20	7200	109313.31999999972
20	7200	109310.19999999972
20	7200	109304.81999999972
20	7200	109299.43999999971
20	7200	109296.31999999972
20	7200	109290.93999999971
20	7200	109285.55999999971
20	7200	109282.43999999971
20	7200	109277.05999999971
20	7200	109271.6799999997
20	7200	109268.55999999971
20	7200	109263.1799999997
20	7200	109257.7999999997
20	7200	109254.6799999997
20	7200	109249.2999999997
20	7200	109243.91999999969
20	7200	109240.7999999997
20	7200	109235.41999999969
20	7200	109230.03999999969
20	7200	109226.91999999969
20	7200	109221.53999999969
20	7200	109216.15999999968
20	7200	109213.03999999969
20	7200	109207.65999999968
20	7200	109202.27999999968
20	7200	109199.15999999968
20	7200	109193.77999999968
20	7200	109188.39999999967
20	10200	109185.27999999968
20	10200	109179.89999999967
20	10200	109174.51999999967
20	10200	109171.39999999967
20	10200	109166.01999999967
20	10200	109160.63999999966
20	10200	109157.51999999967
20	10200	109152.13999999966
20	10200	109146.75999999966
20	10200	109143.63999999966
20	10200	109138.25999999966
20	10200	109132.87999999966
20	10200	109129.75999999966
20	10200	109124.37999999966
20	10200	109118.99999999965
20	10200	109115.87999999966
20	10200	109110.49999999965
20	10200	109105.11999999965
20	10200	109101.99999999965
20	10200	109096.61999999965
20	10200	109091.23999999964
20	10200	109088.11999999965
20	10200	109082.73999999964
20	10200	109077.35999999964
20	10200	109074.23999999964
20	10200	109068.85999999964
20	10200	109063.47999999963
20	10200	109060.35999999964
20	10200	109054.97999999963
20	10200	109049.59999999963
20	10500	109046.47999999963
20	10500	109041.09999999963
20	10500	109035.71999999962
20	10500	109032.59999999963
20	10500	109027.21999999962
20	10500	109021.83999999962
20	10500	109018.71999999962
20	10500	109013.33999999962
20	10500	109007.95999999961
20	10500	109004.83999999962
20	10500	108999.45999999961
20	10500	108994.07999999961
20	10500	108990.95999999961
20	10500	108985.57999999961
20	10500	108980.1999999996
20	10500	108977.07999999961
20	10500	108971.6999999996
20	10500	108966.3199999996
20	10500	108963.1999999996
20	10500	108957.8199999996
20	10500	108952.43999999959
20	10500	108949.3199999996
20	10500	108943.93999999959
20	10500	108938.55999999959
20	10500	108935.43999999959
20	10500	108930.05999999959
20	10500	108924.67999999959
20	10500	108921.55999999959
20	10500	108916.17999999959
20	10500	108910.79999999958
20	12300	108907.67999999959
20	12300	108902.29999999958
20	12300	108896.91999999958
20	12300	108893.79999999958
20	12300	108888.41999999958
20	12300	108883.03999999957
20	12300	108879.91999999958
20	12300	108874.53999999957
20	12300	108869.15999999957
20	12300	108866.03999999957
20	12300	108860.65999999957
20	12300	108855.27999999956
20	12300	108852.15999999957
20	12300	108846.77999999956
20	12300	108841.39999999956
20	12300	108838.27999999956
20	12300	108832.89999999956
20	12300	108827.51999999955
20	12300	108824.39999999956
20	12300	108819.01999999955
20	12300	108813.63999999955
20	12300	108810.51999999955
20	12300	108805.13999999955
20	12300	108799.75999999954
20	12300	108796.63999999955
20	12300	108791.25999999954
20	12300	108785.87999999954
20	12300	108782.75999999954
20	12300	108777.37999999954
20	12300	108771.99999999953
20	12900	108768.87999999954
20	12900	108763.49999999953
20	12900	108758.11999999953
20	12900	108752.73999999953
20	12900	108747.35999999952
20	12900	108741.97999999952
20	12900	108736.59999999951
20	12900	108731.21999999951
20	12900	108725.8399999995
20	12900	108720.4599999995
20	12900	108715.07999999949
20	12900	108709.69999999949
20	12900	108704.31999999948
20	12900	108701.19999999949
20	12900	108695.81999999948
20	12900	108690.43999999948
20	12900	108687.31999999948
20	12900	108681.93999999948
20	12900	108676.55999999947
20	12900	108673.43999999948
20	12900	108668.05999999947
20	12900	108662.67999999947
20	12900	108659.55999999947
20	12900	108654.17999999947
20	12900	108648.79999999946
20	12900	108645.67999999947
20	12900	108640.29999999946
20	12900	108634.91999999946
20	12900	108631.79999999946
20	12900	108626.41999999946
20	12900	108621.03999999946
20	12900	108617.91999999946
20	12900	108612.53999999946
20	12900	108607.15999999945
20	12900	108604.03999999946
